tokens,latency_ns
4784,604512
4800,605920
4816,611008
4832,599360
4848,595360
4864,602784
4880,631648
4896,615008
4912,626752
4928,617504
4944,633792
4960,611264
4976,606624
4992,603968
5008,642432
5024,635360
5040,631488
5056,643584
5072,623392
5088,615456
5104,613408
5120,610080
5136,685184
5152,689728
5168,685536
5184,677152
5200,666464
5216,667328
5232,661344
5248,661632
5264,676704
5280,671616
5296,672160
5312,671456
5328,653152
5344,665280
5360,646624
5376,649728
5392,683584
5408,686368
5424,686464
5440,688032
5456,688352
5472,664160
5488,678112
5504,666944
5520,701056
5536,709664
5552,706336
5568,700608
5584,700672
5600,695936
5616,677152
5632,680192
5648,713888
5664,723552
5680,708192
5696,719840
5712,708576
5728,696800
5744,694400
5760,691488
5776,735744
5792,730528
5808,717216
5824,737440
5840,720128
5856,729536
5872,708992
5888,710368
5904,748288
5920,757248
5936,738176
5952,760384
5968,735616
5984,717440
6000,719744
6016,721312
6032,763072
6048,765600
6064,776608
6080,765888
6096,765088
6112,747136
6128,748640
6144,742368
6160,799552
6176,807136
6192,797376
6208,802688
6224,797952
6240,792096
6256,791936
6272,783808
6288,788608
6304,805440
6320,789248
6336,800192
6352,780544
6368,784928
6384,773504
6400,772928
6416,788704
6432,801280
6448,798592
6464,798784
6480,788992
6496,786528
6512,779840
6528,776864
6544,824960
6560,821984
6576,805920
6592,812384
6608,819008
6624,809568
6640,792032
6656,790688
6672,839712
6688,826496
6704,839840
6720,824352
6736,830432
6752,809024
6768,808992
6784,817152
6800,848416
6816,842496
6832,852064
6848,843808
6864,833856
6880,840416
6896,825120
6912,818624
6928,866784
6944,842272
6960,857120
6976,849184
6992,844576
7008,838944
7024,842784
7040,840512
7056,882304
7072,875136
7088,878208
7104,880736
7120,869440
7136,862752
7152,849760
7168,863680
7184,902976
7200,900224
7216,892352
7232,890912
7248,877984
7264,870848
7280,863552
7296,884768
7312,934144
7328,937920
7344,913504
7360,922816
7376,909760
7392,919904
7408,892832
7424,897216
7440,917216
7456,916384
7472,917568
7488,926016
7504,926400
7520,899008
7536,903168
7552,905504
7568,920736
7584,926912
7600,929824
7616,931360
7632,931360
7648,937504
7664,910304
7680,908736
7696,969600
7712,945280
7728,958208
7744,970080
7760,935872
7776,944448
7792,927840
7808,938016
7824,982592
7840,984256
7856,975712
7872,971296
7888,960672
7904,946944
7920,953088
7936,951456
7952,994592
7968,985280
7984,994528
8000,989856
8016,984704
8032,962144
8048,970528
8064,967392
8080,1001792
8096,987840
8112,986496
8128,1005568
8144,982624
8160,1003136
8176,991648
8192,989696
