tokens,latency_ns
5584,254400
5600,255552
5616,258464
5632,255712
5648,256128
5664,255744
5680,257568
5696,256320
5712,258528
5728,258400
5744,258848
5760,260544
5776,259008
5792,257728
5808,261344
5824,260256
5840,259136
5856,259008
5872,261792
5888,260864
5904,261568
5920,262400
5936,263488
5952,262048
5968,263744
5984,263424
6000,262816
6016,262784
6032,263968
6048,265408
6064,263968
6080,267040
6096,265152
6112,267104
6128,266624
6144,265920
6160,267456
6176,267680
6192,268288
6208,268064
6224,270464
6240,269088
6256,269440
6272,268192
6288,269312
6304,269632
6320,270464
6336,269664
6352,271168
6368,269952
6384,274016
6400,273600
6416,273056
6432,273472
6448,272736
6464,274624
6480,274528
6496,275840
6512,275680
6528,276928
6544,276544
6560,277248
6576,276160
6592,276928
6608,277792
6624,276512
6640,278400
6656,280256
6672,278592
6688,279584
6704,279872
6720,278656
6736,279552
6752,284352
6768,281056
6784,280160
6800,283648
6816,281472
6832,281312
6848,282368
6864,281248
6880,282496
6896,283232
6912,283328
6928,283488
6944,285344
6960,285568
6976,286368
6992,286880
7008,285984
7024,284128
7040,284640
7056,286944
7072,287392
7088,286976
7104,287872
7120,285568
7136,288000
7152,287904
7168,288768
7184,290400
7200,288992
7216,288576
7232,290816
7248,290560
7264,290720
7280,290304
7296,289984
7312,290880
7328,292064
7344,292608
7360,291488
7376,293312
7392,293280
7408,293856
7424,295936
7440,298144
7456,297952
7472,299744
7488,297888
7504,297856
7520,297952
7536,298688
7552,297088
7568,298688
7584,298912
7600,299936
7616,299424
7632,299872
7648,299232
7664,301632
7680,300736
7696,338560
7712,339200
7728,338912
7744,342816
7760,340224
7776,340672
7792,341760
7808,342592
7824,338368
7840,340992
7856,340576
7872,341248
7888,339808
7904,341248
7920,342240
7936,341376
7952,341280
7968,342368
7984,342656
8000,342496
8016,345568
8032,344768
8048,346016
8064,346688
8080,347968
8096,348416
8112,348032
8128,347392
8144,350016
8160,347936
8176,349440
8192,351264
