tokens,latency_ns
5440,10116928
5456,10037760
5472,9901088
5488,9892639
5504,9822848
5520,10329088
5536,10456864
5552,10534624
5568,10352064
5584,10188639
5600,10018656
5616,10031584
5632,10013952
5648,10630880
5664,10510528
5680,10513887
5696,11159328
5712,11720672
5728,11728736
5744,11420960
5760,10755904
5776,11034368
5792,10884736
5808,10592992
5824,10875488
5840,10952288
5856,11455232
5872,11861856
5888,11890592
5904,11795776
5920,11372480
5936,11131616
5952,10949087
5968,10954688
5984,11637440
6000,12336000
6016,12174176
6032,12162048
6048,11475616
6064,11319232
6080,11479008
6096,12403136
6112,12551360
6128,11963168
6144,11585056
6160,11491648
6176,11635776
6192,12921440
6208,12449695
6224,11801568
6240,11379744
6256,11204416
6272,12069376
6288,13087040
6304,12703328
6320,11885632
6336,11810720
6352,12139744
6368,12799776
6384,12407584
6400,11591520
6416,11984864
6432,12939360
6448,12899232
6464,12237536
6480,11953568
6496,12500320
6512,13266336
6528,12485856
6544,12474272
6560,12887488
6576,13541856
6592,12705344
6608,12188480
6624,13230464
6640,13247584
6656,12483744
6672,12446336
6688,14017728
6704,13318080
6720,12484384
6736,12790912
6752,13496864
6768,12877792
6784,12196416
6800,13708320
6816,13746912
6832,12862912
6848,13362592
6864,14091936
6880,13029152
6896,12654624
6912,14176608
6928,13196033
6944,12861888
6960,14535488
6976,14001632
6992,12921856
7008,14360928
7024,13134240
7040,12914944
7056,14974688
7072,13556128
7088,13699744
7104,14634528
7120,13237216
7136,14121920
7152,14364449
7168,13040064
7184,14554016
7200,14034624
7216,13605408
7232,15173312
7248,13598464
7264,14538592
7280,14227040
7296,13220129
7312,15558528
7328,14700000
7344,15575616
7360,14029792
7376,13794336
7392,14876320
7408,13589024
7424,15311456
7440,14995201
7456,15056864
7472,14564224
7488,13921632
7504,15404577
7520,13975104
7536,15594080
7552,15021504
7568,15328000
7584,14740128
7600,14700928
7616,15434016
7632,14316352
7648,15724161
7664,14734176
7680,16065024
7696,15548544
7712,15642657
7728,15039904
7744,16197408
7760,14207136
7776,16046849
7792,14807360
7808,16274304
7824,15604448
7840,16877984
7856,14593536
7872,17019936
7888,14797536
7904,16156896
7920,14568000
7936,15979136
7952,14969760
7968,16583904
7984,15588256
8000,16202880
8016,15531648
8032,16515072
8048,15936000
8064,15234304
8080,16444992
8096,15481568
8112,17005984
8128,15004224
8144,16859232
8160,15042624
8176,16588320
8192,15779712
