tokens,latency_ns
6512,484928
6528,484096
6544,486720
6560,486464
6576,486272
6592,487104
6608,482784
6624,483968
6640,481856
6656,480832
6672,485088
6688,484352
6704,485760
6720,485728
6736,485088
6752,484416
6768,486432
6784,486720
6800,487520
6816,488960
6832,490240
6848,491904
6864,491360
6880,489152
6896,490464
6912,490176
6928,508832
6944,509696
6960,508768
6976,511808
6992,511264
7008,509760
7024,506816
7040,506752
7056,508832
7072,506624
7088,508320
7104,507872
7120,508928
7136,508896
7152,508544
7168,506784
7184,540288
7200,537632
7216,537472
7232,538528
7248,532384
7264,534368
7280,540448
7296,533888
7312,533664
7328,531136
7344,531776
7360,530976
7376,529888
7392,531584
7408,530240
7424,532448
7440,540896
7456,537408
7472,539808
7488,536960
7504,538176
7520,538208
7536,535840
7552,537184
7568,537696
7584,539008
7600,537408
7616,536000
7632,537600
7648,538688
7664,539072
7680,538336
7696,558240
7712,567680
7728,561056
7744,557408
7760,556960
7776,554368
7792,553312
7808,558592
7824,553632
7840,556960
7856,556288
7872,556928
7888,557184
7904,554720
7920,556928
7936,555136
7952,561120
7968,560224
7984,558368
8000,558912
8016,565760
8032,565152
8048,566400
8064,566304
8080,567136
8096,568736
8112,566272
8128,565632
8144,566816
8160,567872
8176,566912
8192,565120
