tokens,latency_ns
5200,1505724
5216,1505852
5232,1508412
5248,1509724
5264,1512252
5280,1516027
5296,1516444
5312,1519292
5328,1517564
5344,1521308
5360,1524124
5376,1525884
5392,1612315
5408,1613883
5424,1616380
5440,1621116
5456,1622908
5472,1627740
5488,1629435
5504,1630972
5520,1630460
5536,1639132
5552,1639675
5568,1638332
5584,1639739
5600,1642396
5616,1642652
5632,1647900
5648,1648892
5664,1654044
5680,1651291
5696,1653052
5712,1653115
5728,1656732
5744,1659451
5760,1659676
5776,1659612
5792,1664220
5808,1669051
5824,1670843
5840,1676411
5856,1678012
5872,1680731
5888,1683357
5904,1696091
5920,1697436
5936,1696123
5952,1702395
5968,1702747
5984,1705724
6000,1711324
6016,1711036
6032,1713564
6048,1714460
6064,1713339
6080,1718268
6096,1724956
6112,1723611
6128,1721724
6144,1727132
6160,1817372
6176,1819067
6192,1824412
6208,1824699
6224,1820412
6240,1825820
6256,1831579
6272,1829115
6288,1829371
6304,1837851
6320,1840892
6336,1838139
6352,1844795
6368,1844603
6384,1844283
6400,1848987
6416,1858459
6432,1866747
6448,1857915
6464,1858332
6480,1858460
6496,1865499
6512,1868539
6528,1880987
6544,1867579
6560,1870235
6576,1874395
6592,1874203
6608,1877307
6624,1878395
6640,1881659
6656,1883836
6672,1902523
6688,1902939
6704,1902779
6720,1906940
6736,1910684
6752,1921883
6768,1912571
6784,1929820
6800,1919227
6816,1928251
6832,1923036
6848,1923452
6864,1925755
6880,1941275
6896,1930747
6912,1927739
6928,2010587
6944,2014587
6960,2030075
6976,2018683
6992,2032475
7008,2019675
7024,2024987
7040,2020379
7056,2034331
7072,2033242
7088,2040795
7104,2043739
7120,2069339
7136,2053884
7152,2073435
7168,2051324
7184,2083324
7200,2057756
7216,2060604
7232,2060315
7248,2055515
7264,2072251
7280,2060315
7296,2063995
7312,2078875
7328,2064603
7344,2067420
7360,2104059
7376,2073531
7392,2126651
7408,2082748
7424,2077531
7440,2178267
7456,2192251
7472,2195804
7488,2180540
7504,2186331
7520,2185819
7536,2192475
7552,2202780
7568,2207259
7584,2243611
7600,2206427
7616,2210715
7632,2205916
7648,2217115
7664,2250267
7680,2215420
7696,2219643
7712,2285787
7728,2225915
7744,2223835
7760,2226427
7776,2267195
7792,2229723
7808,2233435
7824,2226555
7840,2303162
7856,2237723
7872,2237435
7888,2231195
7904,2240059
7920,2307003
7936,2249786
7952,2269177
7968,2257498
7984,2331098
8000,2271002
8016,2274233
8032,2263930
8048,2295482
8064,2280826
8080,2281210
8096,2280922
8112,2349369
8128,2288858
8144,2287642
8160,2282298
8176,2308666
8192,2331930
