tokens,latency_ns
3008,1391165
3024,1393499
3040,1389629
3056,1396381
3072,1388700
3088,1394781
3104,1393468
3120,1381404
3136,1390877
3152,1391772
3168,1396475
3184,1397181
3200,1399035
3216,1389373
3232,1399388
3248,1392509
3264,1394235
3280,1400445
3296,1392381
3312,1388573
3328,1397275
3344,1388413
3360,1394779
3376,1385917
3392,1391901
3408,1389021
3424,1387645
3440,1394235
3456,1390619
3472,1399933
3488,1391259
3504,1402365
3520,1396732
3536,1398333
3552,1394813
3568,1396349
3584,1399676
3600,1390587
3616,1388989
3632,1393757
3648,1388988
3664,1392891
3680,1392955
3696,1400348
3712,1392061
3728,1394109
3744,1397629
3760,1395389
3776,1395164
3792,1391773
3808,1402077
3824,1398397
3840,1394332
3856,1401277
3872,1391292
3888,1391165
3904,1395709
3920,1394299
3936,1394332
3952,1397051
3968,1397115
3984,1396059
4000,1396603
4016,1404957
4032,1404125
4048,1398653
4064,1400571
4080,1394013
4096,1405371
4112,1396797
4128,1399195
4144,1396379
4160,1401947
4176,1400283
4192,1397021
4208,1394107
4224,1393595
4240,1400283
4256,1400637
4272,1403547
4288,1403965
4304,1406491
4320,1401309
4336,1405213
4352,1404571
4368,1401595
4384,1400701
4400,1403005
4416,1395517
4432,1406397
4448,1398844
4464,1400283
4480,1399419
4496,1398749
4512,1394301
4528,1406557
4544,1396733
4560,1400061
4576,1405757
4592,1405020
4608,1400701
4624,1401565
4640,1399003
4656,1405403
4672,1404091
4688,1398556
4704,1402973
4720,1405979
4736,1398493
4752,1408379
4768,1393243
4784,1410237
4800,1407037
4816,1401245
4832,1394939
4848,1399643
4864,1397021
4880,1399899
4896,1401563
4912,1413435
4928,1398205
4944,1406523
4960,1404925
4976,1403387
4992,1400861
5008,1413917
5024,1407133
5040,1409885
5056,1403325
5072,1403165
5088,1404763
5104,1403997
5120,1411517
5136,1406237
5152,1405211
5168,1399517
5184,1395165
5200,1400445
5216,1406237
5232,1401019
5248,1407131
5264,1399581
5280,1404925
5296,1404797
5312,1406205
5328,1405469
5344,1395996
5360,1403227
5376,1407004
5392,1406909
5408,1405277
5424,1406781
5440,1408381
5456,1411804
5472,1402171
5488,1403772
5504,1406875
5520,1404637
5536,1399421
5552,1402651
5568,1407899
5584,1403325
5600,1401949
5616,1409405
5632,1404413
5648,1403483
5664,1409949
5680,1409533
5696,1417147
5712,1409789
5728,1407003
5744,1408477
5760,1405373
5776,1407549
5792,1409212
5808,1410235
5824,1403677
5840,1405723
5856,1414269
5872,1412059
5888,1415515
5904,1412635
5920,1408477
5936,1409147
5952,1407133
5968,1409981
5984,1406877
6000,1415229
6016,1408765
6032,1405533
6048,1415261
6064,1405916
6080,1401021
6096,1407260
6112,1413788
6128,1418492
6144,1407965
6160,1404028
6176,1411005
6192,1407676
6208,1406525
6224,1406300
6240,1416861
6256,1423900
6272,1415645
6288,1412284
6304,1414428
6320,1413821
6336,1418013
6352,1411453
6368,1412349
6384,1413756
6400,1414076
6416,1410365
6432,1407099
6448,1416764
6464,1413053
6480,1416381
6496,1412732
6512,1411101
6528,1416221
6544,1420284
6560,1416669
6576,1416829
6592,1414044
6608,1413725
6624,1407069
6640,1414237
6656,1414460
6672,1414748
6688,1413085
6704,1417403
6720,1415389
6736,1418269
6752,1423037
6768,1418555
6784,1415388
6800,1413693
6816,1410491
6832,1419580
6848,1415900
6864,1413787
6880,1423517
6896,1415741
6912,1417212
6928,1403932
6944,1414941
6960,1414749
6976,1419325
6992,1410364
7008,1409469
7024,1414363
7040,1410653
7056,1418717
7072,1416253
7088,1417725
7104,1413757
7120,1423068
7136,1422301
7152,1425982
7168,1419005
7184,1422268
7200,1418716
7216,1419004
7232,1418429
7248,1413597
7264,1428701
7280,1415998
7296,1422748
7312,1426428
7328,1419900
7344,1420509
7360,1425469
7376,1410653
7392,1419453
7408,1421501
7424,1416636
7440,1416926
7456,1420060
7472,1415932
7488,1417500
7504,1417758
7520,1419101
7536,1418333
7552,1414109
7568,1417500
7584,1425340
7600,1420316
7616,1425276
7632,1426270
7648,1422461
7664,1423932
7680,1416126
7696,1417213
7712,1424637
7728,1414492
7744,1422493
7760,1422621
7776,1422172
7792,1420190
7808,1414558
7824,1418397
7840,1417692
7856,1420189
7872,1419230
7888,1428605
7904,1418461
7920,1420828
7936,1432891
7952,1419963
7968,1419579
7984,1424925
8000,1428411
8016,1428123
8032,1415004
8048,1426301
8064,1417565
8080,1416635
8096,1428316
8112,1424219
8128,1421723
8144,1416412
8160,1414205
8176,1428219
8192,1422491
